duration,avgSpeed,heightDiff,grndDist,totDist,angleVar,distDiff,resolution,fx,fy,fz,previousCluster,annotation
10127,1.4936,4.0606,0.52481,0.59311,0.27534,0.068301,0.21329,?,?,?,'floating','floating'
1154,32.717,1.0156,5.4892,5.6051,0.18481,0.11586,0.25997,?,?,?,'floating','flying'
6066,5.1285,6.6201,1.4156,3.8272,0.10749,2.4116,0.21761,?,?,?,'flying','floating'
24574,1.2879,4.0288,0.98586,1.7506,0.24581,0.76477,0.20754,?,?,?,'floating','floating'
3169,35.74,0.009735,4.7393,8.5707,0.25486,3.8314,0.2272,0,0,0,'floating','diving'
1153,23.378,21.833,0.85054,1.1846,0.41885,0.3341,0.26019,6.875,0,6.875,'diving','diving'
1483,0.83899,21.153,0.025469,0.029233,0.2464,0.003764,0.24275,0,0,0,'diving','floating'
2882,28.226,1.0319,4.1622,6.2215,0.20529,2.0592,0.22901,?,?,?,'unknown','flying'
2306,48.624,5.5109,9.3446,11.82,0.14642,2.4758,0.23417,?,?,?,'badCluster','flying'
3310,3.7871,0.19064,2.2186,2.3431,0.29181,0.12454,0.21752,?,?,?,'flying','floating'
2017,10.577,4.1792,0.44735,1.296,0.24837,0.84867,0.23798,?,?,?,'floating','diving'
17985,2.4005,6.6786,0.38225,2.2097,0.31619,1.8275,0.20684,0,0,0,'floating','floating'
3554,4.2849,8.1321,0.010132,0.13543,0.30248,0.1253,0.21947,0,0,0,'unknown','diving'
28433,1.678,1.4733,1.1048,2.3493,0.30358,1.2445,0.20891,0,0,0,'diving','floating'
1338,19.894,0.47447,2.0945,2.1111,0.25203,0.016569,0.22421,?,?,?,'unknown','flying'
1163,24.038,1.8531,1.5118,1.6016,0.25468,0.089829,0.25795,?,?,?,'flying','flying'
1156,39.764,2.904,4.9463,5.0479,0.22721,0.10166,0.25952,?,?,?,'flying','flying'
11787,0.7637,6.4528,0.016081,0.076479,0.31685,0.060397,0.20871,?,?,?,'flying','floating'
14287,1.7611,3.0607,0.33832,2.1213,0.28367,1.783,0.20998,0,0,0,'unknown','floating'
1729,35.179,6.8904,5.7067,5.914,0.084218,0.2073,0.24291,2.8125,0,3.4375,'floating','flying'
4898,33.366,4.9777,13.876,17.671,0.10198,3.7957,0.2205,2.8125,0,2.8125,'flying','flying'
1152,9.155,8.9969,0.071539,0.32727,0.18417,0.25573,0.26042,0,0,0,'flying','floating'
3895,43.495,1.4027,20.795,21.448,0.15873,0.65303,0.21566,0,0,0,'floating','flying'
1734,0.44092,3.0584,0.01323,0.20059,0.25438,0.18736,0.24222,0,0,0,'flying','floating'
17617,1.1037,0.71703,0.21729,1.4449,0.30238,1.2276,0.21116,?,?,?,'unknown','floating'
24751,1.8782,2.0625,0.13276,3.8875,0.31756,3.7548,0.20605,0,0,0,'unknown','floating'
6384,0.5775,4.21,0.3089,0.57551,0.32204,0.26661,0.21616,0,0,0,'unknown','floating'
15325,2.2541,5.9785,0.30553,2.2782,0.34193,1.9727,0.21142,3.125,0,3.125,'floating','floating'
7881,1.4896,2.7393,0.08519,0.36283,0.30785,0.27764,0.21317,0,0,0,'unknown','floating'
1728,12.988,1,0.26641,0.6634,0.38641,0.39698,0.24306,6.25,0,6.25,'floating','diving'
1235,30.523,0.8476,3.3803,3.7129,0.12069,0.33255,0.24291,3.125,0,3.125,'unknown','flying'
2881,37.345,44.583,9.65,11.653,0.11014,2.0035,0.22909,0,0,1.25,'flying','flying'
1699,30.094,8.8669,4.2689,4.788,0.10647,0.51902,0.17657,3.125,0,3.125,'unknown','flying'
863,2.6941,2.0116,0.2329,0.23524,0.17358,0.002334,0.2781,0,0,0,'flying','diving'
1443,45.017,2.4434,6.2836,7.3871,0.18351,1.1034,0.24948,0,0,3.125,'diving','flying'
2017,34.384,0.19258,8.6217,8.8566,0.11747,0.23482,0.23798,?,?,?,'unknown','flying'
26495,1.7818,3.2681,1.0354,2.2626,0.30685,1.2273,0.20834,?,?,?,'flying','floating'
1728,31.224,5.4778,0.29169,5.1447,0.38913,4.853,0.24306,?,?,?,'floating','diving'
4358,44.048,9.0961,15.4,20.797,0.16771,5.3967,0.22029,3.125,0,3.125,'unknown','flying'
2107,4.039,15.537,0.71951,0.72191,0.15797,0.002402,0.22781,0,0,0,'flying','floating'
4032,53.685,3.8258,20.856,23.986,0.11483,3.1302,0.22321,6.25,0,3.125,'floating','flying'
2050,10.662,0.11499,0.61962,2.1574,0.25331,1.5378,0.23415,0,0,1.5625,'flying','diving'
1196,31.358,10.079,1.147,1.4728,0.20781,0.32582,0.25084,6.875,3.4375,6.875,'diving','diving'
4117,4.5212,1.5778,0.6996,1.7949,0.17916,1.0953,0.21861,0,0,0,'diving','floating'
1168,37.191,10.557,1.7766,3.9559,0.28858,2.1793,0.25685,3.125,0,3.125,'floating','diving'
6716,3.3728,3.167,1.3058,3.8765,0.17593,2.5707,0.21441,0,0,0.625,'diving','floating'
2303,28.287,34.7,2.7616,5.7668,0.2345,3.0053,0.23448,3.125,0,3.125,'floating','diving'
7002,52.224,33.035,35.92,38.299,0.11717,2.379,0.21422,0,0,0,'diving','flying'
1440,3.9128,6.9793,0.64434,0.64456,0.075659,0.000217,0.25,0,0,0,'unknown','floating'
1152,20.719,1.1285,1.3625,1.692,0.29026,0.32949,0.26042,0,0,7.1875,'floating','diving'
1177,3.8865,0.98795,0.56725,0.56742,0.04346,0.00017,0.25488,0,0,0,'diving','floating'
1739,9.3586,2.6866,0.30953,0.85835,0.18274,0.54882,0.24152,0,0,0,'floating','floating'
1742,10.253,29.945,0.6043,0.69103,0.27095,0.086731,0.2411,0,0,0,'floating','floating'
1152,26.827,5.6785,2.4502,2.5945,0.22414,0.1443,0.26042,3.125,0,3.75,'floating','diving'
1150,13.517,7.0052,0.92621,0.95986,0.22472,0.03365,0.26087,2.5,2.8125,0.9375,'diving','diving'
4640,36.733,16.582,17.153,18.624,0.061076,1.4715,0.21983,3.4375,0,6.5625,'diving','flying'
1438,10.572,1.0408,0.20067,0.24107,0.30738,0.040399,0.25035,0.3125,0,0,'flying','floating'
4975,6.3994,10.596,1.7285,2.1751,0.26883,0.44655,0.21709,0,0,0,'floating','floating'
8384,0.41209,4.5681,0.11582,0.15698,0.26018,0.041159,0.20754,?,?,?,'unknown','floating'
2304,28.161,2.0318,7.2374,8.0561,0.09357,0.81871,0.23438,?,?,?,'floating','flying'
868,32.895,16,2.9232,2.9317,0.16779,0.008513,0.2765,?,?,?,'unknown','flying'
865,5.7532,1.9607,0.19839,0.2912,0.31081,0.092816,0.27746,?,?,?,'flying','floating'
974,29.929,69.648,2.2104,2.9878,0.17305,0.77732,0.24641,?,?,?,'floating','flying'
1440,3.1579,2.0035,0.36853,0.36857,0.10561,3.8e-05,0.25,?,?,?,'badCluster','floating'
1350,32.012,42.07,2.7405,2.7449,0.068729,0.004434,0.17778,?,?,?,'floating','flying'
2450,6.6558,5.2281,1.305,1.307,0.078281,0.001922,0.22041,?,?,?,'flying','floating'
2689,6.9989,21.285,0.9955,1.0054,0.10211,0.009872,0.22313,?,?,?,'floating','floating'
1506,21.438,16.166,0.84737,1.02,0.27254,0.17259,0.23904,?,?,?,'floating','diving'
1244,26.244,6.9287,3.7595,4.0444,0.2153,0.28495,0.24116,?,?,?,'diving','flying'
4710,8.1766,17.697,1.9685,2.3006,0.23758,0.33209,0.21656,?,?,?,'flying','floating'
2079,12.996,111.62,0.89451,1.7431,0.19737,0.8486,0.23088,?,?,?,'floating','diving'
1725,7.2513,5.0053,1.1181,1.37,0.10364,0.25193,0.24348,?,?,?,'diving','floating'
1197,31.947,20.894,1.0335,1.2197,0.3577,0.18619,0.25063,?,?,?,'floating','flying'
2016,8.6762,267.02,0.7746,1.1868,0.14917,0.41222,0.2381,?,?,?,'flying','diving'
2308,27.917,24.616,1.7922,3.0488,0.326,1.2565,0.23397,?,?,?,'diving','flying'
2952,52.176,230.97,12.916,14.385,0.13205,1.4685,0.22358,?,?,?,'flying','flying'
1443,50.505,45.446,5.6175,5.7537,0.24704,0.13616,0.24948,?,?,?,'unknown','flying'
1726,26.985,41.515,4.8119,5.0917,0.24219,0.27979,0.24334,?,?,?,'flying','flying'
1183,35.073,32.614,3.7112,3.7978,0.20366,0.086591,0.25359,?,?,?,'flying','flying'
1153,41.378,2.9333,2.6154,3.0001,0.15599,0.38466,0.26019,?,?,?,'flying','flying'
2880,21.438,0.037991,1.2139,2.4795,0.23594,1.2655,0.22917,?,?,?,'flying','diving'
1149,29.342,4.0316,0.78018,1.4815,0.35666,0.70134,0.2611,?,?,?,'diving','diving'
906,32.373,6.1393,0.41226,1.495,0.37686,1.0827,0.2649,?,?,?,'diving','diving'
5557,8.2032,2.0791,1.3654,3.5963,0.15374,2.2309,0.20515,?,?,?,'diving','floating'
2898,42.034,7.1947,10.186,11.591,0.23241,1.4048,0.22774,?,?,?,'floating','flying'
3518,3.5006,0.55409,1.7204,1.7762,0.28463,0.055868,0.22172,?,?,?,'flying','floating'
1728,37.001,18.146,5.6067,5.7273,0.10088,0.12058,0.24306,?,?,?,'unknown','flying'
3170,33.846,11.622,8.8044,9.8467,0.22149,1.0423,0.22713,?,?,?,'flying','flying'
2249,44.513,16.879,7.1724,11.216,0.22854,4.0434,0.21343,?,?,?,'flying','flying'
2100,22.096,3.1044,3.3415,3.3469,0.25294,0.005385,0.22857,?,?,?,'flying','flying'
1157,32.056,3.9241,0.52897,1.0714,0.32468,0.54244,0.25929,?,?,?,'flying','diving'
17867,2.7142,6.3545,1.1955,4.4435,0.1809,3.248,0.20485,?,?,?,'badCluster','floating'
2043,0.7131,5.6096,0.002379,0.018384,0.25216,0.016006,0.23495,?,?,?,'floating','diving'
4956,18.355,1.2468,8.4364,8.7506,0.080998,0.31427,0.21792,?,?,?,'badCluster','flying'
3282,48.723,38.39,15.327,18.414,0.071653,3.0869,0.2011,?,?,?,'badCluster','flying'
1728,47.815,26.997,7.5246,7.9207,0.070723,0.39608,0.24306,?,?,?,'unknown','flying'
3778,14.175,9.0537,4.8422,7.0104,0.081911,2.1682,0.22234,?,?,?,'badCluster','floating'
1745,12.38,12.073,2.0663,2.411,0.3081,0.34473,0.24069,?,?,?,'unknown','diving'
3830,12.135,193.71,2.4037,4.2991,0.19175,1.8954,0.21932,?,?,?,'diving','diving'
2034,25.051,181.79,3.8554,4.9307,0.25688,1.0753,0.23599,?,?,?,'diving','flying'
2641,13.832,5.2383,1.3291,2.0692,0.11654,0.74006,0.22719,?,?,?,'badCluster','floating'
1184,13.508,178.07,0.33925,0.87383,0.27838,0.53458,0.25338,?,?,?,'floating','floating'
4113,3.7517,0.82335,1.3038,1.4776,0.14165,0.17373,0.21882,?,?,?,'floating','floating'
2304,19.842,29.13,1.5558,1.6264,0.27706,0.070616,0.23438,?,?,?,'floating','flying'
2322,2.996,102.28,0.29646,0.5043,0.28161,0.20783,0.23256,?,?,?,'badCluster','floating'
3454,40.007,51.034,11.843,14.3,0.18999,2.4563,0.19108,?,?,?,'badCluster','flying'
2032,24.658,204.28,3.1307,3.3757,0.31634,0.24499,0.23622,?,?,?,'unknown','flying'
1179,30.356,37.663,3.0521,3.2369,0.31244,0.18473,0.25445,?,?,?,'flying','flying'
1785,29.124,21.477,2.1874,2.9392,0.319,0.75173,0.23529,?,?,?,'badCluster','flying'
1469,11.91,6.1493,1.7435,2.6868,0.088976,0.94328,0.24507,?,?,?,'badCluster','diving'
2356,4.0288,9.3599,1.0264,1.0271,0.06897,0.000685,0.2292,?,?,?,'diving','floating'
1550,53.715,14.147,6.1653,6.5423,0.21549,0.37704,0.23226,?,?,?,'unknown','flying'
1725,5.2125,1.1298,0.28422,0.28665,0.27584,0.002431,0.24348,?,?,?,'flying','floating'
1154,46.857,62.592,2.065,2.7611,0.35438,0.69611,0.25997,?,?,?,'floating','flying'
2343,6.2324,5.0227,0.63708,0.70206,0.24617,0.064979,0.23047,?,?,?,'flying','floating'
1440,40.596,33.448,5.2488,5.2872,0.059052,0.038444,0.20833,?,?,?,'unknown','flying'
1733,41.916,22.817,7.2926,7.5372,0.13422,0.24469,0.24235,?,?,?,'flying','flying'
1162,11.544,13.113,0.19625,0.23932,0.13105,0.043068,0.25818,?,?,?,'flying','floating'
1507,33.931,5.2426,5.7625,5.8271,0.095838,0.064583,0.23888,?,?,?,'floating','flying'
1190,11.572,18.542,1.5903,1.5981,0.07118,0.007769,0.2521,?,?,?,'flying','floating'
3242,30.283,0.87267,3.3743,5.5009,0.28491,2.1265,0.22209,?,?,?,'flying','flying'
7250,30.026,23.842,22.371,22.511,0.024561,0.14045,0.21517,?,?,?,'badCluster','flying'
1439,39.928,10.84,6.6397,6.7727,0.14164,0.13306,0.25017,?,?,?,'flying','flying'
8142,1.7943,6.788,0.85856,1.1345,0.21396,0.27595,0.21371,?,?,?,'flying','floating'
2032,24.882,1.198,3.9131,4.4909,0.33608,0.57778,0.23622,?,?,?,'unknown','flying'
5566,3.5839,1.6515,2.076,2.0828,0.1082,0.006824,0.20481,?,?,?,'flying','floating'
3223,27.575,48.408,5.635,5.9597,0.27695,0.32477,0.20478,?,?,?,'floating','flying'
1512,6.2591,67.171,1.183,1.432,0.23154,0.24906,0.2381,?,?,?,'flying','floating'
1524,30.849,6.089,4.7588,4.8239,0.23128,0.065101,0.23622,?,?,?,'floating','flying'
5586,5.3254,6.2433,1.0613,2.7776,0.2706,1.7163,0.21482,?,?,?,'flying','floating'
3217,66.45,131.92,18.793,19.802,0.1337,1.0097,0.22381,?,?,?,'floating','flying'
1441,35.928,12.002,4.4016,4.7377,0.079732,0.33604,0.24983,?,?,?,'unknown','flying'
1442,34.107,13.988,4.6809,4.8845,0.12256,0.20361,0.24965,?,?,?,'flying','flying'
861,6.4715,5.0432,0.35899,0.35994,0.15832,0.000945,0.27875,?,?,?,'flying','floating'
2926,25.8,48.476,7.0164,7.3958,0.21815,0.37943,0.22556,?,?,?,'floating','flying'
3624,30.076,12.501,9.0661,9.3878,0.22557,0.32178,0.21523,?,?,?,'badCluster','flying'
4432,5.6905,18.442,1.1194,2.7901,0.20891,1.6708,0.21661,?,?,?,'floating','diving'
2338,67.913,142.6,13.241,13.41,0.10212,0.16922,0.23097,?,?,?,'diving','flying'
6050,36.305,6.2914,17.405,19.955,0.18708,2.5496,0.20826,?,?,?,'unknown','flying'
3183,34.701,4.3945,5.4752,6.3894,0.27173,0.91418,0.2262,?,?,?,'unknown','flying'
1441,13.563,57.933,1.3189,1.8659,0.4702,0.54702,0.24983,?,?,?,'unknown','floating'
7710,31.483,30.154,13.193,17.198,0.18327,4.0054,0.19455,?,?,?,'unknown','flying'
1442,28.261,75.535,1.3012,1.465,0.31618,0.16384,0.24965,?,?,?,'flying','diving'
1171,45.936,99.338,3.2453,3.6803,0.28285,0.43503,0.25619,?,?,?,'diving','flying'
1170,24.029,9.0478,0.44585,0.84714,0.33822,0.40129,0.25641,?,?,?,'badCluster','diving'
3790,59.113,214.2,17.222,17.52,0.13346,0.29886,0.22164,?,?,?,'diving','flying'
4899,38.533,7.7224,15.293,15.616,0.24749,0.32251,0.22045,?,?,?,'unknown','flying'
2629,15.339,2.8231,2.9735,3.6919,0.10753,0.71845,0.22822,?,?,?,'badCluster','flying'
4036,57.227,95.963,19.123,19.393,0.20694,0.26918,0.22299,?,?,?,'badCluster','flying'
1173,44.173,19.25,5.5227,5.5939,0.14759,0.071197,0.25575,?,?,?,'badCluster','flying'
3760,3.2104,6.5796,1.4089,1.4125,0.049702,0.0036,0.2234,?,?,?,'unknown','floating'
1484,23.487,6.069,2.0086,2.3722,0.15042,0.36357,0.24259,?,?,?,'floating','flying'
3029,13.197,3.792,1.0223,4.8737,0.16978,3.8513,0.21789,?,?,?,'flying','diving'
3455,43.107,15.593,13.821,15.039,0.15478,1.2184,0.22576,?,?,?,'diving','flying'
2050,39.99,19.76,6.7915,8.2113,0.13326,1.4197,0.23415,?,?,?,'unknown','flying'
1482,24.142,2.8809,4.4034,4.6554,0.32534,0.25203,0.24291,?,?,?,'flying','flying'
1155,33.782,33.205,3.8262,4.1732,0.2195,0.34701,0.25974,?,?,?,'flying','flying'
2894,6.4761,6.3146,0.70312,0.729,0.11922,0.025888,0.22806,?,?,?,'flying','floating'
2018,25.261,2.9793,0.92073,3.6092,0.26872,2.6885,0.23786,?,?,?,'floating','diving'
2685,31.644,8.4211,8.9122,10.194,0.17264,1.2821,0.20112,?,?,?,'diving','flying'
2627,4.3171,1.2595,1.282,1.2948,0.13788,0.012824,0.2284,?,?,?,'flying','floating'
3034,50.952,39.096,16.543,16.685,0.10862,0.14224,0.19776,?,?,?,'unknown','flying'
2982,34.915,59.654,11.327,11.905,0.12525,0.5775,0.22133,?,?,?,'unknown','flying'
2410,24.975,20.427,3.1983,4.0057,0.26923,0.80737,0.22407,?,?,?,'flying','flying'
2899,25.493,16.849,4.8052,6.5667,0.26331,1.7615,0.22767,?,?,?,'flying','diving'
1788,6.0257,33.505,0.4442,0.91567,0.19817,0.47147,0.2349,?,?,?,'diving','floating'
2936,33.555,1.5292,6.5509,9.8518,0.2684,3.3009,0.2248,?,?,?,'diving','diving'
2049,47.451,22.693,10.934,11.738,0.20364,0.80423,0.23426,?,?,?,'diving','flying'
3175,11.655,2.8796,4.1668,4.5124,0.051111,0.34561,0.22677,?,?,?,'unknown','floating'
1162,4.7951,2.7993,0.93007,0.95893,0.21771,0.028855,0.25818,?,?,?,'floating','floating'
1483,29.1,7.1764,0.57901,2.8098,0.18697,2.2308,0.24275,?,?,?,'unknown','diving'
1730,41.833,2.0334,7.2922,7.3069,0.037355,0.01471,0.24277,?,?,?,'unknown','flying'
1440,58.088,4.882,7.3942,7.6035,0.15809,0.20928,0.25,?,?,?,'unknown','flying'
1152,25.606,5.9858,0.94596,2.0922,0.17969,1.1462,0.26042,?,?,?,'flying','diving'
1427,19.416,24.849,0.37631,1.1785,0.33843,0.80221,0.16819,?,?,?,'diving','diving'
1728,53.422,12.92,9.7496,9.7597,0.078502,0.010137,0.24306,?,?,?,'badCluster','flying'
1727,34.813,0.80161,5.994,6.4431,0.089521,0.44915,0.2432,?,?,?,'unknown','flying'
2491,28.058,15.108,3.3574,6.2518,0.248,2.8944,0.21678,?,?,?,'unknown','flying'
2605,10.188,3.1288,3.7583,3.7916,0.065627,0.033278,0.23033,?,?,?,'flying','floating'
6638,34.163,63.943,16.908,21.959,0.18061,5.051,0.19886,?,?,?,'unknown','flying'
4340,2.1903,4.8178,0.90021,0.90197,0.18687,0.001756,0.2212,?,?,?,'flying','floating'
1738,1.5368,1.9755,0.19431,0.1956,0.16814,0.001289,0.24166,?,?,?,'badCluster','floating'
1826,34.236,18.015,4.2294,4.762,0.21002,0.53259,0.23001,?,?,?,'floating','flying'
3038,40.904,11.119,6.4037,7.8351,0.23988,1.4313,0.21725,?,?,?,'unknown','flying'
2654,28.549,19.554,7.3877,7.6324,0.12294,0.24469,0.22607,?,?,?,'unknown','flying'
1853,22.883,0.060496,2.2189,3.5537,0.23681,1.3348,0.22666,?,?,?,'flying','diving'
1150,4.0949,4.6312,0.45735,0.51726,0.16484,0.059908,0.26087,?,?,?,'diving','floating'
3688,28.993,39.616,10.018,10.62,0.11653,0.60269,0.19523,?,?,?,'floating','flying'
1454,3.8002,14.373,0.45774,0.46061,0.45456,0.002867,0.24759,?,?,?,'flying','floating'
1457,25.773,0.83419,2.5307,2.6167,0.14261,0.086028,0.24708,?,?,?,'floating','floating'
2879,11.223,6.8306,0.77717,3.2323,0.14422,2.4552,0.22925,?,?,?,'floating','diving'
1729,4.4163,1.0109,0.83571,0.84669,0.09924,0.010975,0.24291,?,?,?,'diving','floating'
1154,25.566,6.8937,1.4473,1.6137,0.21199,0.16642,0.25997,?,?,?,'floating','diving'
5131,5.4705,15.494,1.6595,2.2931,0.12424,0.63361,0.21049,?,?,?,'diving','floating'
3295,5.794,3.7509,0.5739,0.91524,0.16461,0.34134,0.21851,?,?,?,'floating','floating'
3168,2.5305,23.879,0.42689,0.53229,0.23412,0.1054,0.22727,?,?,?,'badCluster','floating'
3538,59.567,42.092,17.231,17.466,0.16105,0.23545,0.22046,?,?,?,'floating','flying'
1190,24.4,5.6733,0.81977,1.9982,0.34017,1.1784,0.2521,?,?,?,'unknown','diving'
2708,52.622,169.15,8.4193,9.3849,0.19799,0.96566,0.22157,?,?,?,'diving','flying'
2239,70.475,38.751,11.772,12.055,0.11351,0.28274,0.21438,?,?,?,'unknown','flying'
1448,50.7,9.59,5.7733,5.8067,0.05595,0.033465,0.24862,?,?,?,'unknown','flying'
1441,37.557,40.771,4.5859,5.2869,0.3531,0.70097,0.24983,?,?,?,'flying','flying'
1148,26.318,0.9688,4.0369,4.0547,0.15734,0.017814,0.26132,?,?,?,'unknown','flying'
1440,40.571,94.532,4.7962,5.1653,0.41069,0.36902,0.25,?,?,?,'flying','flying'
2034,53.137,132.04,10.157,11.028,0.14595,0.87141,0.23599,?,?,?,'flying','flying'
2966,48.375,13.533,16.572,16.629,0.066039,0.056805,0.22252,?,?,?,'flying','flying'
4032,1.0125,7,0.00057,0.038224,0.2945,0.037654,0.22321,?,?,?,'unknown','diving'
2018,30.195,30.338,6.5283,6.7353,0.18942,0.20695,0.20813,?,?,?,'diving','flying'
1509,17.311,1.5733,1.0583,1.2532,0.27714,0.19489,0.23857,?,?,?,'flying','diving'
6699,4.0063,17.981,1.605,1.9523,0.33262,0.3473,0.21496,?,?,?,'diving','floating'
2381,8.4032,11.307,1.0579,1.6203,0.21233,0.5624,0.22679,?,?,?,'badCluster','floating'
2319,7.51,4.1925,2.78,3.2098,0.19454,0.42983,0.23286,?,?,?,'badCluster','floating'
13389,2.7717,2.2478,2.0579,2.5951,0.18164,0.53719,0.18821,?,?,?,'floating','floating'
12443,2.91,2.5863,0.81837,1.9004,0.27836,1.082,0.21217,?,?,?,'floating','floating'
1444,28.464,4.855,3.1888,3.2643,0.12516,0.07552,0.24931,?,?,?,'badCluster','flying'
1465,5.8412,0.72953,0.33683,0.35958,0.26514,0.022744,0.24573,?,?,?,'flying','floating'
2924,6.2876,0.02192,1.1464,1.7188,0.21659,0.5724,0.22572,?,?,?,'floating','floating'
1151,3.3748,0.97479,0.32903,0.32906,0.1087,2.9e-05,0.26064,?,?,?,'floating','floating'
3899,20.892,19.627,5.5004,5.6297,0.087888,0.12926,0.21544,?,?,?,'floating','flying'
2718,55.433,13.33,16.674,17.101,0.12212,0.42668,0.22075,?,?,?,'unknown','flying'
1152,41.971,15.014,5.2925,5.3251,0.011963,0.032588,0.26042,?,?,?,'unknown','flying'
3760,30.125,23.75,7.4156,10.72,0.15635,3.3045,0.2234,?,?,?,'flying','flying'
1511,11.151,9.6024,1.6573,1.8613,0.27016,0.20397,0.23825,?,?,?,'badCluster','flying'
2305,32.268,26.944,7.0488,7.4114,0.10202,0.36256,0.23427,?,?,?,'unknown','flying'
3855,0.703,3.2962,0.001483,0.094767,0.22623,0.093283,0.2179,?,?,?,'flying','floating'
1728,31.764,13.232,3.4076,3.5885,0.17629,0.18087,0.24306,?,?,?,'floating','flying'
1439,2.9813,4.0077,0.31769,0.32011,0.11351,0.002425,0.25017,?,?,?,'flying','floating'
1154,36.085,0.80031,3.4075,3.5148,0.13666,0.10732,0.25997,?,?,?,'floating','flying'
3760,11.497,11.976,0.75482,2.0351,0.23592,1.2803,0.2234,?,?,?,'flying','diving'
1729,11.716,90.872,0.74563,0.88342,0.29936,0.13779,0.24291,?,?,?,'diving','diving'
3240,5.1202,6.9426,2.0753,2.2661,0.13603,0.19082,0.22222,?,?,?,'diving','floating'
1437,8.1689,1.7671,0.66825,0.67241,0.11605,0.00416,0.25052,?,?,?,'badCluster','floating'
1163,16.105,120.51,0.18381,0.75057,0.26736,0.56676,0.25795,?,?,?,'floating','diving'
1478,22.877,113.72,3.033,3.7993,0.24038,0.7663,0.24357,?,?,?,'diving','flying'
2309,2.0264,0,0.066009,0.073089,0.20783,0.00708,0.20788,?,?,?,'unknown','floating'
1583,46.887,10.717,0.87008,2.6978,0.20561,1.8277,0.22742,?,?,?,'floating','diving'
2594,8.9376,1.0635,1.204,1.4211,0.14213,0.21709,0.2313,?,?,?,'diving','floating'
3808,2.8686,29.1,0.83854,0.84895,0.1634,0.010412,0.22059,?,?,?,'floating','floating'
1168,13.465,65.448,0.68875,0.69118,0.37778,0.00243,0.25685,?,?,?,'floating','floating'
1440,24.748,48.296,3.4757,3.7298,0.20783,0.25405,0.25,?,?,?,'floating','flying'
1440,41.602,10.966,1.2354,1.6404,0.49485,0.40499,0.25,?,?,?,'flying','flying'
1456,33.794,20.602,1.6059,3.9518,0.38689,2.3459,0.24725,?,?,?,'badCluster','diving'
3474,46.689,15.175,5.8812,10.282,0.23674,4.4005,0.22453,?,?,?,'diving','diving'
2699,36.199,43.02,10.64,10.807,0.16373,0.16777,0.22231,?,?,?,'badCluster','flying'
1150,35.902,2.0251,5.575,5.6393,0.17197,0.064305,0.26087,?,?,?,'flying','flying'
1153,48.686,12.4,2.5268,2.5923,0.23877,0.065494,0.26019,?,?,?,'unknown','flying'
2628,37.806,5.8889,5.0385,7.8825,0.20833,2.844,0.22831,?,?,?,'flying','flying'
1857,49.798,4.329,7.8966,8.1915,0.072316,0.29496,0.22617,?,?,?,'flying','flying'
1440,0.44374,2.9792,0.34162,0.34375,0.33127,0.002126,0.25,?,?,?,'unknown','floating'
1179,16.381,8.2526,2.7012,3.0181,0.35453,0.31692,0.25445,?,?,?,'floating','flying'
3132,35.332,137.34,9.0946,10.8,0.072478,1.7053,0.21073,?,?,?,'flying','flying'
4791,27.702,204.46,4.1921,9.9049,0.26104,5.7128,0.2129,?,?,?,'flying','diving'
2331,13.842,1.2993,2.4486,3.5735,0.11762,1.1249,0.23166,?,?,?,'badCluster','flying'
2931,2.7575,156,1.054,2.0758,0.24224,1.0218,0.22518,?,?,?,'flying','floating'
12736,1.1883,47.323,1.7249,3.7219,0.21376,1.997,0.212,?,?,?,'floating','floating'
2133,16.845,21.79,1.7242,3.8247,0.19713,2.1005,0.22504,?,?,?,'floating','diving'
2602,0.76001,15.739,0.004189,0.00858,0.30123,0.004391,0.23059,?,?,?,'diving','diving'
3295,46.66,33.995,15.488,16.632,0.1382,1.1445,0.21851,?,?,?,'diving','flying'
1154,25.851,0.11744,3.2897,3.3936,0.28106,0.10396,0.25997,?,?,?,'unknown','flying'
924,34.374,17.94,4.0629,4.0631,0.16697,0.000165,0.25974,?,?,?,'flying','flying'
1463,28.014,4.142,4.1694,4.382,0.18614,0.2126,0.24607,?,?,?,'flying','flying'
1756,1.953,1.1236,0.47758,0.48348,0.10502,0.005902,0.23918,?,?,?,'flying','floating'
3185,4.8327,39.156,0.29576,0.32081,0.34258,0.025056,0.22606,?,?,?,'floating','floating'
1171,37.81,9.2603,3.2121,3.4504,0.3222,0.23837,0.25619,?,?,?,'floating','flying'
3581,53.275,47.237,14.578,18.485,0.48962,3.9064,3.2505,?,?,?,'flying','flying'
1789,12.478,13.17,1.0154,2.5901,0.12211,1.5747,0.23477,?,?,?,'badCluster','flying'
1441,25.111,5.3218,4.6383,4.9025,0.15264,0.2642,0.20819,?,?,?,'unknown','flying'
1150,34.957,6.8892,2.0112,2.8835,0.28868,0.87238,0.26087,?,?,?,'flying','diving'
2157,23.325,5.6206,2.9674,4.5475,0.31045,1.5802,0.22253,?,?,?,'unknown','flying'
1497,5.8635,3.0572,0.73486,1.1115,0.44067,0.37666,4.5691,?,?,?,'unknown','floating'
1300,25.892,4,2.3989,3.4396,0.71541,1.0406,4.6615,?,?,?,'floating','flying'
1105,10.523,1,0.23334,1.1642,0.91338,0.93084,4.6697,?,?,?,'flying','diving'
1443,8.242,1,0.1875,1.2689,0.77243,1.0814,4.657,?,?,?,'diving','floating'
